City,State,Latitude,Longitude
sandy point,va,38.06732,-76.55027
sandy ridge,nc,36.48857,-80.09267
sandy ridge,pa,40.81478,-78.23557
sandy spring,md,39.14955,-77.02692
sandy springs,sc,34.58966,-82.74935
sandyville,oh,40.64034,-81.37234
sandyville,wv,38.90592,-81.66068
sanford,co,37.25834,-105.90474
sanford,fl,28.79600,-81.26581
sanford,me,43.43925,-70.77422
sanford,mi,43.67281,-84.38055
sanford,nc,35.40446,-79.21745
sanford,tx,35.70199,-101.53461
sanford,va,37.92513,-75.66437
sanger,ca,36.72845,-119.53571
sanger,tx,33.36317,-97.17390
sangerfield,ny,42.91624,-75.35448
sangerville,me,45.16478,-69.35644
sanibel,fl,26.43961,-82.08045
sanostee,nm,36.42473,-108.87426
santa,id,47.16176,-116.42113
santa ana,ca,33.74228,-117.85573
santa anna,tx,31.72150,-99.32120
santa barbara,ca,34.42960,-119.74078
santa clara,ca,37.36423,-121.96332
santa clara,nm,32.77952,-108.15032
santa clara,ut,37.13304,-113.65413
santa clarita,ca,34.13336,-118.38863
santa claus,in,38.12005,-86.91416
santa cruz,ca,36.99070,-122.02129
santa cruz,nm,35.99491,-106.03282
santa elena,tx,26.76005,-98.48641
santa fe,mo,39.36947,-91.81864
santa fe,nm,35.61283,-105.95935
santa fe,tn,35.75880,-87.15150
santa fe,tx,29.37459,-95.09564
santa fe springs,ca,33.86692,-118.19201
santa margarita,ca,35.35840,-120.25960
santa maria,ca,34.92040,-120.37648
santa maria,tx,26.07869,-97.84944
santa monica,ca,33.92247,-118.40493
santa paula,ca,34.35417,-119.05927
santa rita,mt,48.65417,-113.12626
santa rita park,ca,37.18687,-120.65035
santa rosa,ca,38.44576,-122.70213
santa rosa,nm,34.93867,-104.68249
santa rosa,tx,26.25674,-97.82500
santa rosa beach,fl,30.36590,-86.24580
santa teresa,nm,31.85594,-106.63916
santa ynez,ca,34.62693,-120.06610
santa ysabel,ca,33.16677,-116.71061
santaquin,ut,39.97551,-111.78521
santee,ca,32.93187,-116.91794
santee,sc,33.48350,-80.48050
santiago,mn,45.53913,-93.81997
santo,tx,32.59790,-98.17970
santo domingo pueblo,nm,35.51476,-106.36586
sapello,nm,35.77282,-105.25334
sapelo island,ga,31.39745,-81.27871
sapphire,nc,35.10704,-83.00292
sapulpa,ok,36.00914,-96.10393
saragosa,tx,31.02403,-103.66157
sarah,ms,34.57809,-90.18050
sarah ann,wv,37.71122,-81.98734
sarahsville,oh,39.80729,-81.46790
saraland,al,30.83164,-88.09386
saranac,mi,42.92948,-85.21307
saranac,ny,44.65143,-73.74348
saranac lake,ny,44.32430,-74.13300
sarasota,fl,27.29953,-82.48401
saratoga,ar,33.75990,-93.87670
saratoga,ca,37.26383,-122.02301
saratoga,in,40.23699,-84.91830
saratoga,nc,35.65377,-77.77553
saratoga,tx,30.28410,-94.52936
saratoga,wy,41.45496,-106.80643
saratoga springs,ny,43.08313,-73.78457
saratoga springs,ut,40.28000,-111.88000
sarcoxie,mo,37.06923,-94.11660
sardinia,ny,42.53485,-78.52113
sardinia,oh,38.98537,-83.78542
sardinia,sc,33.68837,-80.20811
sardis,al,32.28764,-86.98582
sardis,ga,32.97516,-81.75761
sardis,ms,34.43705,-89.91592
sardis,oh,39.64646,-80.96151
sardis,tn,35.44230,-88.29365
sarepta,la,32.89292,-93.44851
sargeant,mn,43.80524,-92.80213
sargent,ga,33.43234,-84.86938
sargent,ne,41.64056,-99.37122
sargents,co,38.40416,-106.41503
sargentville,me,44.30147,-68.67253
sarita,tx,27.22171,-97.78916
sarles,nd,48.94584,-98.99596
sarona,wi,45.71106,-91.80656
saronville,ne,40.60112,-97.93838
sartell,mn,45.62163,-94.20694
sarton,wv,37.58262,-80.64007
sarver,pa,40.71308,-79.73603
sasabe,az,31.63274,-111.49066
sasakwa,ok,34.94870,-96.52529
sassafras,ky,37.22065,-83.05517
sassamansville,pa,40.34204,-75.57213
sasser,ga,31.69999,-84.33374
satanta,ks,37.43725,-100.97211
satartia,ms,32.67097,-90.54426
satellite beach,fl,28.17204,-80.59957
satin,tx,31.35797,-97.02091
satsop,wa,47.00315,-123.48349
satsuma,al,30.85324,-88.05611
satsuma,fl,29.55637,-81.64433
saucier,ms,30.63575,-89.13504
saugatuck,mi,42.65502,-86.20198
saugerties,ny,42.08161,-73.96488
saugus,ma,42.46482,-71.01005
sauk centre,mn,45.72990,-94.97236
sauk city,wi,43.27082,-89.72207
sauk rapids,mn,45.59191,-94.16610
saukville,wi,43.38167,-87.94065
saul,ky,37.33126,-83.38699
saulsbury,tn,35.04703,-89.08784
saulsville,wv,37.60334,-81.53998
sault sainte marie,mi,46.49530,-84.34532
saum,mn,47.97468,-94.67692
saunderstown,ri,41.51050,-71.44270
saunemin,il,40.89309,-88.40533
sauquoit,ny,43.00424,-75.25989
sausalito,ca,37.96178,-122.62024
sautee nacoochee,ga,34.69690,-83.68012
savage,md,39.13789,-76.82386
savage,mn,44.76150,-93.34340
savage,mt,47.45363,-104.34272
savanna,il,42.09560,-90.14010
savanna,ok,34.82899,-95.84388
savannah,ga,32.02743,-81.08304
savannah,mo,39.94166,-94.83025
savannah,ny,43.09340,-76.75650
savannah,oh,40.96533,-82.36516
savannah,tn,35.22480,-88.24920
saverton,mo,39.64643,-91.26820
savery,wy,41.02496,-107.44979
savona,ny,42.28868,-77.21831
savonburg,ks,37.74949,-95.14414
savoonga,ak,63.67970,-170.47090
savoy,il,40.05475,-88.25172
savoy,ma,42.56675,-73.02871
savoy,tx,33.61310,-96.34474
sawmill,az,35.90251,-109.16593
sawyer,ks,37.49724,-98.68231
sawyer,ky,36.90008,-84.35160
sawyer,mi,41.88532,-86.58947
sawyer,mn,46.67133,-92.63325
sawyer,nd,48.08973,-101.05377
sawyer,ok,34.02319,-95.36911
sawyerville,al,32.73909,-87.74170
sawyerville,il,39.07838,-89.80732
saxapahaw,nc,35.94736,-79.32196
saxe,va,36.92987,-78.66334
saxeville,wi,44.17609,-89.11456
saxis,va,37.92401,-75.72187
saxon,wi,46.49328,-90.41435
saxon,wv,37.79010,-81.43460
saxonburg,pa,40.73239,-79.83422
saxton,pa,40.21536,-78.24446
saxtons river,vt,43.13786,-72.50981
saybrook,il,40.42670,-88.52617
saylorsburg,pa,40.89650,-75.36700
sayner,wi,45.99575,-89.52565
sayre,al,33.71233,-86.97444
sayre,ok,35.29116,-99.64010
sayre,pa,41.98380,-76.52578
sayreville,nj,40.44581,-74.38237
sayville,ny,40.73593,-73.08206
scales mound,il,42.47584,-90.25290
scalf,ky,36.91842,-83.70020
scaly mountain,nc,35.03107,-83.32741
scammon,ks,37.27756,-94.82496
scammon bay,ak,61.84278,-165.58167
scandia,ks,39.79445,-97.78365
scandia,mn,45.27577,-92.83001
scandinavia,wi,44.46164,-89.14928
scappoose,or,45.75428,-122.87760
scarborough,me,43.58010,-70.31316
scarbro,wv,37.95317,-81.16566
scarsdale,ny,40.98845,-73.79716
scarville,ia,43.47051,-93.61772
scenery hill,pa,40.08591,-80.07033
scenic,sd,43.77971,-102.55490
schaefferstown,pa,40.29843,-76.29440
schaghticoke,ny,42.90008,-73.58539
schaller,ia,42.49970,-95.29305
schaumburg,il,41.93781,-87.91354
schell city,mo,38.00578,-94.10004
scheller,il,38.17310,-89.09270
schellsburg,pa,40.04897,-78.64419
schenectady,ny,42.80889,-73.95872
schenevus,ny,42.54897,-74.82099
schenley,pa,40.84783,-79.45158
schererville,in,41.49208,-87.45190
schertz,tx,29.57736,-98.27870
schiller park,il,41.95586,-87.87090
schlater,ms,33.63788,-90.33746
schleswig,ia,42.16527,-95.43694
schley,va,37.41824,-76.50840
schnecksville,pa,40.66787,-75.60713
schneider,in,41.18698,-87.44837
schnellville,in,38.34117,-86.75610
schodack landing,ny,42.47997,-73.73647
schoenchen,ks,38.71335,-99.33233
schofield,hi,21.49630,-158.06460
schofield,wi,44.90319,-89.57937
schofield barracks,hi,21.49360,-158.06151
schoharie,ny,42.66591,-74.30958
schoolcraft,mi,42.11421,-85.63778
schooleys mountain,nj,40.81036,-74.81932
schriever,la,29.74215,-90.81037
schroeder,mn,47.54435,-90.89182
schroon lake,ny,43.83867,-73.76096
schulenburg,tx,29.68190,-96.90304
schulter,ok,35.51455,-95.95666
schurz,nv,38.95075,-118.81126
schuyler,ne,41.44723,-97.05948
schuyler,va,37.79236,-78.69835
schuyler falls,ny,44.58958,-73.71355
schuyler lake,ny,42.77580,-75.04850
schuylerville,ny,43.10008,-73.58178
schuylkill haven,pa,40.63065,-76.17105
schwenksville,pa,40.25621,-75.46379
schwertner,tx,30.80551,-97.47046
science hill,ky,37.17702,-84.63578
scio,ny,42.17146,-77.97861
scio,oh,40.40579,-81.10432
scio,or,44.70484,-122.84926
sciota,il,40.56087,-90.75180
sciota,pa,40.92954,-75.31602
scioto furnace,oh,38.79869,-82.76489
scioto mills,il,42.35641,-89.66873
scipio,in,39.06650,-85.71290
scipio,ut,39.24496,-112.10410
scipio center,ny,42.78368,-76.55911
scituate,ma,42.20504,-70.75130
scobey,ms,33.92530,-89.89100
scobey,mt,48.79252,-105.42083
scooba,ms,32.83848,-88.48707
scotch grove,ia,42.17278,-91.10765
scotch plains,nj,40.63715,-74.37493
scotia,ca,40.45998,-124.06059
scotia,ne,41.46640,-98.70313
scotia,sc,32.68101,-81.24344
scotland,ar,35.51921,-92.66488
scotland,ct,41.69843,-72.08146
scotland,ga,32.04879,-82.81709
scotland,in,39.03714,-86.96158
scotland,md,38.06495,-76.34440
scotland,pa,39.96870,-77.58721
scotland,sd,43.14972,-97.71757
scotland,tx,33.66010,-98.47061
scotland neck,nc,36.12960,-77.42025
scotrun,pa,41.07510,-75.32650
scott,ar,34.69420,-92.11570
scott,la,30.24431,-92.10099
scott,ms,33.56941,-91.07420
scott,oh,40.98977,-84.58329
scott air force base,il,38.54270,-89.85035
scott bar,ca,41.73483,-123.07218
scott city,ks,38.48252,-100.90709
scott city,mo,37.21672,-89.52453
scott depot,wv,38.44622,-81.90315
scottdale,ga,33.78983,-84.26409
scottdale,pa,40.10035,-79.58698
scottown,oh,38.61511,-82.38004
scotts,mi,42.19588,-85.41305
scotts,nc,35.83104,-81.00762
scotts hill,tn,35.51507,-88.24532
scotts mills,or,45.00422,-122.59658
scotts valley,ca,37.05106,-122.01468
scottsbluff,ne,41.85882,-103.68721
scottsboro,al,34.63922,-86.04940
scottsburg,in,38.68443,-85.80304
scottsburg,ny,42.66423,-77.71416
scottsburg,or,43.66935,-123.81410
scottsburg,va,36.75736,-78.78973
scottsdale,az,33.51902,-111.95262
scottsmoor,fl,28.76694,-80.87811
scottsville,ky,36.75338,-86.19054
scottsville,ny,43.02590,-77.74528
scottsville,tx,32.55397,-94.23935
scottsville,va,37.80651,-78.48134
scottville,il,39.26086,-89.92607
scottville,mi,43.95473,-86.28008
scottville,nc,36.48040,-81.30760
scranton,ar,35.36120,-93.53574
scranton,ia,42.02248,-94.54525
scranton,ks,38.77147,-95.72799
scranton,nc,35.49711,-76.45131
scranton,nd,46.14806,-103.14295
scranton,pa,41.39925,-75.66946
scranton,sc,33.92794,-79.76429
screven,ga,31.51598,-82.04908
scribner,ne,41.66667,-96.66586
scroggins,tx,33.04314,-95.19302
scuddy,ky,37.20371,-83.08350
scurry,tx,32.46689,-96.38502
se ree,ky,37.67093,-86.39204
sea cliff,ny,40.84899,-73.64485
sea girt,nj,40.13206,-74.03458
sea island,ga,31.19891,-81.33221
sea isle city,nj,39.15345,-74.69294
seabeck,wa,47.59612,-122.89456
seaboard,nc,36.49015,-77.44136
seabrook,nh,42.89481,-70.87116
seabrook,sc,32.56930,-80.71920
seabrook,tx,29.56412,-95.02548
seadrift,tx,28.40537,-96.70325
seaford,de,38.64123,-75.61104
seaford,ny,40.67975,-73.48959
seaford,va,37.18850,-76.42900
seaforth,mn,44.47718,-95.32639
seagoville,tx,32.63958,-96.53832
seagraves,tx,32.94427,-102.56492
seagrove,nc,35.54041,-79.77309
seahurst,wa,47.43225,-121.80339
seal beach,ca,33.75928,-118.08239
seal cove,me,44.29572,-68.40092
seal harbor,me,44.30314,-68.24029
seal rock,or,44.48740,-123.95670
seale,al,32.29737,-85.16883
sealevel,nc,34.86239,-76.38770
sealston,va,38.27108,-77.17261
sealy,tx,29.78079,-96.15718
seaman,oh,38.94201,-83.57242
seanor,pa,40.21202,-78.89836
searchlight,nv,35.51320,-114.88660
searcy,ar,35.26206,-91.73314
searles,mn,44.30289,-94.73883
sears,mi,43.87892,-85.15802
searsboro,ia,41.56512,-92.69484
searsmont,me,44.36174,-69.19504
searsport,me,44.45841,-68.92420
seaside,ca,36.61581,-121.83461
seaside,or,45.90270,-123.67360
seaside heights,nj,39.94428,-74.07291
seaside park,nj,39.92679,-74.07708
seaton,il,41.10226,-90.80153
seatonville,il,41.36476,-89.27648
seattle,wa,47.53459,-122.13720
seaview,va,37.27110,-75.95361
seaview,wa,46.33080,-124.04550
sebago,me,43.89487,-70.65956
sebago lake,me,43.79605,-70.55218
sebasco estates,me,43.76675,-69.85949
sebastian,fl,27.80699,-80.52791
sebastian,tx,26.33087,-98.08019
sebastians branch,ky,37.43592,-83.47324
sebastopol,ca,38.39773,-122.83027
sebastopol,ms,32.57292,-89.33506
sebec,me,45.27144,-69.11671
sebec lake,me,45.27650,-69.27531
sebeka,mn,46.62996,-95.08891
sebewaing,mi,43.73224,-83.45107
sebree,ky,37.60699,-87.52862
sebring,fl,27.45809,-81.43390
sebring,oh,40.92284,-81.01898
secaucus,nj,40.76474,-74.06540
seco,ky,37.17205,-82.73210
second mesa,az,35.79334,-110.50513
secondcreek,wv,37.66540,-80.45396
secor,il,40.74198,-89.13536
secretary,md,38.60928,-75.94744
section,al,34.57897,-85.98664
sedalia,co,39.43693,-104.95970
sedalia,in,40.30447,-86.46904
sedalia,ky,36.57407,-88.56359
sedalia,mo,38.71452,-93.25497
sedalia,nc,36.06736,-79.62058
sedalia,oh,39.73247,-83.47587
sedan,ks,37.12672,-96.18694
sedan,mn,45.57552,-95.24808
sedan,nm,36.14448,-103.13049
sedgewickville,mo,37.51617,-89.90705
sedgwick,ar,35.96432,-90.89542
sedgwick,co,40.93638,-102.52547
sedgwick,ks,37.91668,-97.42254
sedgwick,me,44.30369,-68.61614
sedley,va,36.77598,-76.98413
sedona,az,34.77994,-112.05953
sedro woolley,wa,48.50389,-122.23611
seekonk,ma,41.80843,-71.33700
seeley,ca,32.79311,-115.69111
seeley lake,mt,47.17938,-113.48452
seelyville,in,39.49198,-87.26724
seffner,fl,27.92994,-82.36352
seguin,tx,29.59032,-97.96797
segundo,co,37.12530,-104.75555
seiad valley,ca,41.86235,-123.24091
seibert,co,39.31581,-102.88573
seiling,ok,36.13196,-98.91683
seitz,ky,37.69592,-83.16962
sekiu,wa,48.28383,-124.37144
selah,wa,46.65402,-120.53007
selawik,ak,66.60389,-160.00694
selby,sd,45.50638,-100.03207
selbyville,de,38.46375,-75.15642
selbyville,wv,38.75399,-80.23647
selden,ks,39.54084,-100.56764
selden,ny,40.86649,-73.03566
seldovia,ak,59.43806,-151.71139
selfridge,nd,46.04139,-100.92513
seligman,az,35.32556,-112.87741
seligman,mo,36.52257,-93.93964
selinsgrove,pa,40.79897,-76.86219
selkirk,ny,42.53230,-73.79846
sellers,sc,34.28377,-79.47283
sellersburg,in,38.38772,-85.75936
sellersville,pa,40.35399,-75.30490
sells,az,31.99854,-111.93712
selma,al,32.41331,-87.07290
selma,ca,36.57078,-119.61208
selma,ia,40.87030,-92.15323
selma,in,40.16853,-85.26980
selma,nc,35.55797,-78.26479
selma,or,42.25968,-123.54778
selma,va,37.80652,-79.84811
selman city,tx,32.18260,-94.93546
selmer,tn,35.17008,-88.59227
seltzer,pa,40.69537,-76.23383
seminary,ms,31.56239,-89.49757
seminole,al,30.51520,-87.47387
seminole,fl,27.86575,-82.77490
seminole,ok,35.20594,-96.63414
seminole,pa,40.95479,-79.34282
seminole,tx,32.71899,-102.64491
semmes,al,30.76635,-88.26553
semora,nc,36.49847,-79.14890
senath,mo,36.13423,-90.15982
senatobia,ms,34.61760,-89.96870
seneca,il,41.31114,-88.60979
seneca,ks,39.83416,-96.06417
seneca,mi,41.79583,-84.18661
seneca,mo,36.83337,-94.59415
seneca,ne,42.04333,-100.83293
seneca,nm,36.62836,-103.12660
seneca,or,44.13460,-118.97161
seneca,pa,41.37824,-79.68640
seneca,sc,34.64678,-82.94643
seneca,sd,45.06164,-99.51206
seneca,wi,43.26498,-90.95846
seneca castle,ny,42.80813,-77.28761
seneca falls,ny,42.90940,-76.79250
seneca rocks,wv,38.83483,-79.37616
senecaville,oh,39.93424,-81.46234
seney,mi,46.34554,-85.94542
sennett,ny,42.99479,-76.53272
senoia,ga,33.30234,-84.55382
sentinel,ok,35.15783,-99.17536
sentinel butte,nd,46.91835,-103.83881
sequatchie,tn,35.19174,-85.64149
sequim,wa,48.07954,-123.10184
sequoia national park,ca,36.59625,-118.73425
serafina,nm,35.39755,-105.32362
serena,il,41.49033,-88.74998
sergeant bluff,ia,42.40190,-96.35340
sergeantsville,nj,40.56365,-74.94941
servia,in,40.84893,-85.79250
sesser,il,38.09172,-89.05035
seth,wv,38.09710,-81.63930
seven mile,oh,39.48006,-84.55189
seven mile ford,va,36.82637,-81.54923
seven springs,nc,35.22739,-77.84693
seven valleys,pa,39.85566,-76.76858
severance,co,40.52415,-104.85108
severance,ny,44.14568,-73.81520
severn,md,39.13705,-76.69830
severn,nc,36.51515,-77.18969
severn,va,37.41824,-76.50840
severna park,md,39.07906,-76.55784
severy,ks,37.61700,-96.22520
sevier,ut,38.56876,-112.35173
sevierville,tn,35.85837,-83.56154
seville,fl,29.31692,-81.49257
seville,ga,31.98904,-83.39457
seville,oh,41.02270,-81.85620
sewanee,tn,35.19182,-85.91231
seward,ak,60.15165,-149.41271
seward,il,42.23891,-89.35789
seward,ks,38.17779,-98.79481
seward,ne,40.90695,-97.09892
seward,pa,40.41424,-79.02003
sewaren,nj,40.55205,-74.25876
sewell,nj,39.74730,-75.08990
sewickley,pa,40.49776,-80.09018
sextons creek,ky,37.31509,-83.78381
sextonville,wi,43.27832,-90.29096
seymour,ct,41.38658,-73.07920
seymour,ia,40.68251,-93.12104
seymour,il,40.10698,-88.42672
seymour,in,38.95922,-85.89025
seymour,mo,37.14644,-92.76878
seymour,tn,35.85393,-83.74476
seymour,tx,33.59426,-99.26035
seymour,wi,44.50910,-88.31720
shabbona,il,41.76809,-88.87703
shacklefords,va,37.55153,-76.73218
shade,oh,39.21290,-82.02180
shade gap,pa,40.18092,-77.86583
shadehill,sd,45.69045,-102.25384
shady cove,or,42.61068,-122.81254
shady dale,ga,33.40068,-83.59017
shady grove,fl,30.28163,-83.63082
shady grove,pa,39.77787,-77.66860
shady point,ok,35.13010,-94.65856
shady side,md,38.84178,-76.51218
shady spring,wv,37.70567,-81.09843
shady valley,tn,36.52983,-81.91718
shadyside,oh,39.97091,-80.75064
shafer,mn,45.38178,-92.72780
shafter,ca,35.50051,-119.27178
shafter,tx,29.94372,-104.38668
shaftsburg,mi,42.80475,-84.29303
shaftsbury,vt,42.96140,-73.21660
shageluk,ak,62.65600,-159.53113
shakopee,mn,44.77614,-93.52556
shaktoolik,ak,64.33389,-161.15389
shalimar,fl,30.44575,-86.57912
shallotte,nc,33.95331,-78.39935
shallowater,tx,33.69190,-101.98360
shambaugh,ia,40.65888,-95.03192
shamokin,pa,40.78897,-76.55885
shamokin dam,pa,40.84870,-76.81969
shamrock,ok,35.91007,-96.58390
shamrock,tx,35.21422,-100.24901
shandaken,ny,42.12009,-74.39543
shandon,ca,35.65525,-120.37543
shandon,oh,39.32644,-84.71467
shaniko,or,45.00374,-120.75227
shanks,wv,39.29120,-78.69317
shanksville,pa,40.01786,-78.90725
shannock,ri,41.44843,-71.63673
shannon,al,33.40539,-86.87194
shannon,ga,34.33331,-85.23372
shannon,il,42.15475,-89.73984
shannon,ms,34.12210,-88.72967
shannon,nc,34.84794,-79.13698
shannon city,ia,40.90166,-94.26329
shapleigh,me,43.54064,-70.84812
sharon,ct,41.86622,-73.46331
sharon,ga,33.55986,-82.79486
sharon,ks,37.24863,-98.42063
sharon,ma,42.10940,-71.17590
sharon,ms,32.64245,-90.09068
sharon,nd,47.59721,-97.89398
sharon,ok,36.27587,-99.33566
sharon,pa,41.23311,-80.49340
sharon,sc,34.95097,-81.34092
sharon,tn,36.23340,-88.82450
sharon,vt,43.77581,-72.42387
sharon,wi,42.50252,-88.72899
sharon,wv,38.29682,-81.55466
sharon center,oh,41.09978,-81.73569
sharon grove,ky,36.91338,-87.09750
sharon hill,pa,39.90650,-75.27157
sharon springs,ks,38.88570,-101.74310
sharon springs,ny,42.79591,-74.61709
sharpes,fl,28.30673,-80.68616
sharples,wv,37.92038,-81.82929
sharps,va,37.82403,-76.70079
sharps chapel,tn,36.34369,-83.80408
sharpsburg,ga,33.33928,-84.64854
sharpsburg,ia,40.80249,-94.64247
sharpsburg,ky,38.20148,-83.91734
sharpsburg,md,39.45760,-77.74888
sharpsburg,nc,35.86710,-77.82915
sharpsburg,oh,39.36823,-82.01013
sharpsville,in,40.37948,-86.08860
sharpsville,pa,41.26619,-80.46312
sharptown,md,38.54262,-75.71938
shartlesville,pa,40.51287,-76.10439
shasta,ca,40.61090,-122.49680
shasta lake,ca,40.67535,-122.37331
shattuc,il,38.64778,-89.20166
shattuck,ok,36.27587,-99.88123
shattuckville,ma,42.52218,-72.62416
shauck,oh,40.62089,-82.66184
shaver lake,ca,37.10396,-119.26440
shavertown,pa,41.30582,-75.94148
shaw,ms,33.60178,-90.77371
shaw a f b,sc,33.97286,-80.46534
shaw island,wa,48.57232,-122.95212
shawanee,tn,36.58064,-83.63880
shawanese,pa,41.35147,-76.03409
shawano,wi,44.78221,-88.60899
shawboro,nc,36.40543,-76.09410
shawmut,me,44.62784,-69.58644
shawmut,mt,46.38690,-109.59740
shawnee,co,39.43949,-105.60296
shawnee,oh,39.61100,-82.20850
shawnee,ok,35.35520,-96.94360
shawnee,wy,42.78768,-105.06334
shawnee mission,ks,38.94269,-94.92405
shawnee on delaware,pa,41.01232,-75.11073
shawneetown,il,37.71285,-88.16553
shawsville,va,37.14374,-80.26233
shawville,pa,40.98912,-78.42240
sheakleyville,pa,41.44283,-80.20784
sheboygan,wi,43.75223,-87.68520
sheboygan falls,wi,43.73197,-87.82213
shedd,or,44.46151,-123.11037
sheds,ny,42.81118,-75.83019
sheep ranch,ca,38.20936,-120.46409
sheep springs,nm,36.14306,-108.71036
sheffield,al,34.76509,-87.69864
sheffield,ia,42.89330,-93.21520
sheffield,il,41.35837,-89.73732
sheffield,ma,42.10269,-73.36591
sheffield,pa,41.70395,-79.03560
sheffield,tx,30.70392,-101.87223
sheffield,vt,44.60200,-72.11399
sheffield lake,oh,41.48754,-82.10154
shelbiana,ky,37.42538,-82.49293
shelbina,mo,39.69393,-92.04295
shelburn,in,39.17837,-87.39363
shelburne,vt,44.38061,-73.22763
shelburne falls,ma,42.60425,-72.73926
shelby,al,33.07850,-86.55360
shelby,ia,41.51610,-95.45028
shelby,in,41.19170,-87.33980
shelby,mi,43.60763,-86.37004
shelby,ms,33.95094,-90.76788
shelby,mt,48.50526,-111.85697
shelby,nc,35.26504,-81.56093
shelby,ne,41.19224,-97.42532
shelby,oh,40.88145,-82.66184
shelby gap,ky,37.21177,-82.55654
shelbyville,il,39.40913,-88.80153
shelbyville,in,39.52144,-85.77692
shelbyville,ky,38.20464,-85.21786
shelbyville,mi,42.59360,-85.62820
shelbyville,mo,39.80587,-92.04156
shelbyville,tn,35.48625,-86.47137
shelbyville,tx,31.71310,-93.96980
sheldahl,ia,41.86443,-93.69717
sheldon,ia,43.18109,-95.85613
sheldon,il,40.76920,-87.56392
sheldon,mo,37.65810,-94.29273
sheldon,nd,46.58580,-97.49120
sheldon,sc,32.60157,-80.79316
sheldon,vt,44.88171,-72.94291
sheldon,wi,45.31053,-90.95597
sheldon point,ak,62.53132,-164.84700
sheldon springs,vt,44.90557,-72.96315
sheldonville,ma,42.18005,-71.08923
shell,wy,44.53552,-107.77981
shell knob,mo,36.63229,-93.63436
shell lake,wi,45.75037,-91.99048
shell rock,ia,42.71026,-92.58297
shelley,id,43.38130,-112.12331
shellman,ga,31.74314,-84.60760
shellsburg,ia,42.09444,-91.86935
shelly,mn,47.45763,-96.78723
shelocta,pa,40.65590,-79.30198
shelter island,ny,41.06815,-72.33869
shelter island heights,ny,41.08399,-72.35592
shelton,ct,41.30640,-73.12920
shelton,ne,40.77918,-98.73091
shelton,wa,47.21509,-123.10071
shenandoah,ia,40.74814,-95.25902
shenandoah,pa,40.82037,-76.20077
shenandoah,va,38.48512,-78.62502
shenandoah junction,wv,39.35871,-77.84305
shenorock,ny,41.33176,-73.73819
shepardsville,in,39.60087,-87.41752
shepherd,mi,43.52447,-84.69473
shepherd,mt,45.94357,-108.34235
shepherd,tx,30.48803,-94.99963
shepherdstown,wv,39.43010,-77.80416
shepherdsville,ky,37.99794,-85.69667
sheppard afb,tx,33.96667,-98.48333
sheppton,pa,40.89759,-76.11771
sherard,ms,34.21566,-90.70621
sherborn,ma,42.23899,-71.36978
sherburn,mn,43.65218,-94.72692
sherburne,ny,42.67813,-75.49851
sheridan,ar,34.30704,-92.40127
sheridan,ca,38.99761,-121.37967
sheridan,il,41.53003,-88.67980
sheridan,in,40.13504,-86.22055
sheridan,me,46.51617,-68.88683
sheridan,mi,43.21107,-85.04772
sheridan,mo,40.51804,-94.61219
sheridan,mt,45.45548,-112.19694
sheridan,ny,42.48839,-79.23726
sheridan,or,45.08953,-123.40787
sheridan,tx,29.49357,-96.67109
sheridan,wy,44.79719,-106.95618
sheridan lake,co,38.46668,-102.29213
sherman,ct,41.57926,-73.49568
sherman,il,39.90159,-89.58805
sherman,ms,34.35927,-88.84117
sherman,ny,42.15922,-79.59533
sherman,sd,43.75914,-96.47615
sherman,tx,33.65716,-96.63558
sherman,wv,38.95192,-81.70950
sherman mills,me,45.87311,-68.38475
sherman oaks,ca,33.96992,-118.37083
sherman station,me,45.88044,-68.45173
shermans dale,pa,40.33279,-77.18464
sherrard,il,41.30310,-90.50615
sherrill,ar,34.38537,-91.95069
sherrill,ia,42.60389,-90.78457
sherrill,ny,43.07368,-75.59824
sherrills ford,nc,35.58902,-80.99326
sherrodsville,oh,40.49479,-81.24288
sherwood,ar,34.81509,-92.22432
sherwood,md,38.76151,-76.31884
sherwood,mi,42.00144,-85.23859
sherwood,nd,48.96002,-101.63266
sherwood,oh,41.28727,-84.55356
sherwood,or,45.35209,-122.85376
sherwood,tn,35.07619,-85.92331
sherwood,wi,44.17354,-88.27525
shevlin,mn,47.53023,-95.25862
sheyenne,nd,47.82805,-99.12012
shickley,ne,40.40770,-97.71430
shickshinny,pa,41.15314,-76.15021
shidler,ok,36.78198,-96.66114
shields,ks,38.61557,-100.44514
shields,nd,46.23361,-101.12596
shiloh,ga,32.81013,-84.69604
shiloh,nc,36.27321,-76.08521
shiloh,nj,39.45900,-75.29908
shiloh,oh,40.94974,-82.52995
shiloh,tn,35.13038,-88.34742
shiloh,va,38.22152,-77.11109
shiner,tx,29.42913,-97.17054
shingle springs,ca,38.64116,-120.97109
shinglehouse,pa,41.95720,-78.19060
shingleton,mi,46.34829,-86.47016
shingletown,ca,40.49238,-121.88916
shinhopple,ny,42.18304,-74.92562
shinnston,wv,39.39229,-80.28438
shiocton,wi,44.44471,-88.57899
shipman,il,39.11755,-90.04427
shipman,va,37.72375,-78.83919
shippensburg,pa,40.05065,-77.52026
shippenville,pa,41.25034,-79.45949
shippingport,pa,40.60253,-80.38634
shiprock,nm,36.78555,-108.68703
shipshewana,in,41.67283,-85.58026
shirland,il,42.32536,-89.17053
